Date,Ticker,Open,Close,Volume,Sector,Industry
2020-04-21,PFE,33.95,33.8,23975233,Healthcare,Drug Manufacturers-General
2020-04-22,PFE,35.07,34.39,20186103,Healthcare,Drug Manufacturers-General
2020-04-23,PFE,34.42,34.81,20185365,Healthcare,Drug Manufacturers-General
2020-04-24,PFE,34.95,35.46,17359380,Healthcare,Drug Manufacturers-General
2020-04-27,PFE,35.66,36.37,23394057,Healthcare,Drug Manufacturers-General
2020-04-28,PFE,37.05,35.97,35666728,Healthcare,Drug Manufacturers-General
2020-04-29,PFE,36.49,36.17,26518535,Healthcare,Drug Manufacturers-General
2020-04-30,PFE,36.05,36.39,29450973,Healthcare,Drug Manufacturers-General
2020-05-01,PFE,35.91,35.71,22679867,Healthcare,Drug Manufacturers-General
2020-05-04,PFE,35.67,35.69,19893512,Healthcare,Drug Manufacturers-General
2020-05-05,PFE,36.82,36.54,24123952,Healthcare,Drug Manufacturers-General
2020-05-06,PFE,36.97,36.54,24047432,Healthcare,Drug Manufacturers-General
2020-05-07,PFE,36.44,35.07,33546080,Healthcare,Drug Manufacturers-General
2020-05-08,PFE,35.34,35.31,19901312,Healthcare,Drug Manufacturers-General
2020-05-11,PFE,35.34,36.15,25620421,Healthcare,Drug Manufacturers-General
2020-05-12,PFE,36.17,35.45,19335314,Healthcare,Drug Manufacturers-General
2020-05-13,PFE,35.4,35.15,24596882,Healthcare,Drug Manufacturers-General
2020-05-14,PFE,34.91,35.98,22362507,Healthcare,Drug Manufacturers-General
2020-05-15,PFE,36.02,35.83,25460002,Healthcare,Drug Manufacturers-General
2020-05-18,PFE,36.38,36.12,22639077,Healthcare,Drug Manufacturers-General
2020-05-19,PFE,35.91,35.75,19476234,Healthcare,Drug Manufacturers-General
2020-05-20,PFE,36.01,35.7,17504200,Healthcare,Drug Manufacturers-General
2020-05-21,PFE,35.65,35.35,17652181,Healthcare,Drug Manufacturers-General
2020-05-22,PFE,35.21,35.58,15781226,Healthcare,Drug Manufacturers-General
2020-05-26,PFE,35.72,35.57,23260094,Healthcare,Drug Manufacturers-General
2020-05-27,PFE,35.49,35.49,25904158,Healthcare,Drug Manufacturers-General
2020-05-28,PFE,35.9,36.22,22521767,Healthcare,Drug Manufacturers-General
2020-05-29,PFE,36.31,36.23,48638200,Healthcare,Drug Manufacturers-General
2020-06-01,PFE,33.68,33.64,76884979,Healthcare,Drug Manufacturers-General
2020-06-02,PFE,33.71,34.31,42690900,Healthcare,Drug Manufacturers-General
2020-06-03,PFE,34.43,34.31,38751996,Healthcare,Drug Manufacturers-General
2020-06-04,PFE,33.88,34.17,27013388,Healthcare,Drug Manufacturers-General
2020-06-05,PFE,34.38,34.15,36705655,Healthcare,Drug Manufacturers-General
2020-06-08,PFE,33.97,34.72,30194149,Healthcare,Drug Manufacturers-General
2020-06-09,PFE,34.63,34.35,21675088,Healthcare,Drug Manufacturers-General
2020-06-10,PFE,34.5,34.08,29557217,Healthcare,Drug Manufacturers-General
2020-06-11,PFE,33.78,31.59,63166642,Healthcare,Drug Manufacturers-General
2020-06-12,PFE,32.33,32.02,37902472,Healthcare,Drug Manufacturers-General
2020-06-15,PFE,31.59,31.65,36247482,Healthcare,Drug Manufacturers-General
2020-06-16,PFE,31.87,31.69,55616945,Healthcare,Drug Manufacturers-General
2020-06-17,PFE,31.87,31.84,27509822,Healthcare,Drug Manufacturers-General
2020-06-18,PFE,31.57,31.54,32278855,Healthcare,Drug Manufacturers-General
2020-06-19,PFE,31.96,31.71,43986266,Healthcare,Drug Manufacturers-General
2020-06-22,PFE,31.62,31.41,23332503,Healthcare,Drug Manufacturers-General
2020-06-23,PFE,31.5,31.09,37690408,Healthcare,Drug Manufacturers-General
2020-06-24,PFE,31.03,30.54,30817695,Healthcare,Drug Manufacturers-General
2020-06-25,PFE,30.46,30.66,27418651,Healthcare,Drug Manufacturers-General
2020-06-26,PFE,30.6,30.4,42153992,Healthcare,Drug Manufacturers-General
2020-06-29,PFE,30.8,30.97,23956261,Healthcare,Drug Manufacturers-General
2020-06-30,PFE,30.86,31.02,25451676,Healthcare,Drug Manufacturers-General
2020-07-01,PFE,32.77,32.01,73503009,Healthcare,Drug Manufacturers-General
2020-07-02,PFE,32.85,32.74,45270881,Healthcare,Drug Manufacturers-General
2020-07-06,PFE,33.16,32.74,27150935,Healthcare,Drug Manufacturers-General
2020-07-07,PFE,32.31,32.29,25148018,Healthcare,Drug Manufacturers-General
2020-07-08,PFE,32.27,32.02,24256545,Healthcare,Drug Manufacturers-General
2020-07-09,PFE,32.0,31.75,20363702,Healthcare,Drug Manufacturers-General
2020-07-10,PFE,31.94,32.1,24459019,Healthcare,Drug Manufacturers-General
2020-07-13,PFE,32.95,33.41,56569129,Healthcare,Drug Manufacturers-General
2020-07-14,PFE,33.56,33.43,32854129,Healthcare,Drug Manufacturers-General
2020-07-15,PFE,34.15,33.89,26294454,Healthcare,Drug Manufacturers-General
2020-07-16,PFE,33.78,33.78,18421812,Healthcare,Drug Manufacturers-General
2020-07-17,PFE,34.02,34.39,23347365,Healthcare,Drug Manufacturers-General
2020-07-20,PFE,35.57,34.63,36815693,Healthcare,Drug Manufacturers-General
2020-07-21,PFE,35.05,34.81,23646912,Healthcare,Drug Manufacturers-General
2020-07-22,PFE,36.27,36.58,90705554,Healthcare,Drug Manufacturers-General
2020-07-23,PFE,37.22,36.44,59639536,Healthcare,Drug Manufacturers-General
2020-07-24,PFE,36.08,35.73,33870501,Healthcare,Drug Manufacturers-General
2020-07-27,PFE,35.45,35.62,27640307,Healthcare,Drug Manufacturers-General
2020-07-28,PFE,36.57,37.02,56393954,Healthcare,Drug Manufacturers-General
2020-07-29,PFE,37.29,37.25,37033660,Healthcare,Drug Manufacturers-General
2020-07-30,PFE,36.32,36.76,32273796,Healthcare,Drug Manufacturers-General
2020-07-31,PFE,36.32,36.51,28503006,Healthcare,Drug Manufacturers-General
2020-08-03,PFE,36.63,36.39,31036400,Healthcare,Drug Manufacturers-General
2020-08-04,PFE,36.35,36.42,29448549,Healthcare,Drug Manufacturers-General
2020-08-05,PFE,36.5,36.48,24604787,Healthcare,Drug Manufacturers-General
2020-08-06,PFE,36.78,36.31,20922111,Healthcare,Drug Manufacturers-General
2020-08-07,PFE,36.34,36.48,23097251,Healthcare,Drug Manufacturers-General
2020-08-10,PFE,36.57,36.42,19964552,Healthcare,Drug Manufacturers-General
2020-08-11,PFE,36.58,35.85,21326847,Healthcare,Drug Manufacturers-General
2020-08-12,PFE,35.89,36.37,19965817,Healthcare,Drug Manufacturers-General
2020-08-13,PFE,36.12,36.21,15340021,Healthcare,Drug Manufacturers-General
2020-08-14,PFE,36.06,36.11,12901276,Healthcare,Drug Manufacturers-General
2020-08-17,PFE,36.09,36.39,17494187,Healthcare,Drug Manufacturers-General
2020-08-18,PFE,36.48,36.39,10846398,Healthcare,Drug Manufacturers-General
2020-08-19,PFE,36.51,36.3,15690055,Healthcare,Drug Manufacturers-General
2020-08-20,PFE,36.22,36.74,21957455,Healthcare,Drug Manufacturers-General
2020-08-21,PFE,36.92,36.89,25467170,Healthcare,Drug Manufacturers-General
2020-08-24,PFE,37.02,36.85,25011947,Healthcare,Drug Manufacturers-General
2020-08-25,PFE,36.54,36.44,26221201,Healthcare,Drug Manufacturers-General
2020-08-26,PFE,36.23,36.1,24083689,Healthcare,Drug Manufacturers-General
2020-08-27,PFE,36.02,35.92,22156556,Healthcare,Drug Manufacturers-General
2020-08-28,PFE,35.93,35.97,32830519,Healthcare,Drug Manufacturers-General
2020-08-31,PFE,35.9,35.85,30032465,Healthcare,Drug Manufacturers-General
2020-09-01,PFE,35.85,34.99,36161475,Healthcare,Drug Manufacturers-General
2020-09-02,PFE,34.89,35.29,29068688,Healthcare,Drug Manufacturers-General
2020-09-03,PFE,35.46,34.54,35956788,Healthcare,Drug Manufacturers-General
2020-09-04,PFE,34.62,34.5,26872257,Healthcare,Drug Manufacturers-General
2020-09-08,PFE,34.66,34.09,26736818,Healthcare,Drug Manufacturers-General
2020-09-09,PFE,34.43,34.33,27490533,Healthcare,Drug Manufacturers-General
2020-09-10,PFE,34.35,33.82,21650741,Healthcare,Drug Manufacturers-General
2020-09-11,PFE,33.91,34.22,24109301,Healthcare,Drug Manufacturers-General
2020-09-14,PFE,34.5,35.11,29565543,Healthcare,Drug Manufacturers-General
2020-09-15,PFE,35.28,35.07,22003726,Healthcare,Drug Manufacturers-General
2020-09-16,PFE,35.37,34.9,22208412,Healthcare,Drug Manufacturers-General
2020-09-17,PFE,34.9,34.93,17894390,Healthcare,Drug Manufacturers-General
2020-09-18,PFE,34.9,34.75,31694623,Healthcare,Drug Manufacturers-General
2020-09-21,PFE,34.51,34.17,26608968,Healthcare,Drug Manufacturers-General
2020-09-22,PFE,33.98,34.39,22727297,Healthcare,Drug Manufacturers-General
2020-09-23,PFE,34.48,34.16,23102521,Healthcare,Drug Manufacturers-General
2020-09-24,PFE,34.11,33.93,20859925,Healthcare,Drug Manufacturers-General
2020-09-25,PFE,33.72,34.2,14365598,Healthcare,Drug Manufacturers-General
2020-09-28,PFE,34.31,34.53,15044269,Healthcare,Drug Manufacturers-General
2020-09-29,PFE,34.56,34.32,13512491,Healthcare,Drug Manufacturers-General
2020-09-30,PFE,34.41,34.82,22629275,Healthcare,Drug Manufacturers-General
2020-10-01,PFE,35.02,34.51,22520396,Healthcare,Drug Manufacturers-General
2020-10-02,PFE,34.21,34.52,21461759,Healthcare,Drug Manufacturers-General
2020-10-05,PFE,34.66,34.87,19400029,Healthcare,Drug Manufacturers-General
2020-10-06,PFE,35.1,34.32,25233392,Healthcare,Drug Manufacturers-General
2020-10-07,PFE,34.4,34.6,22160034,Healthcare,Drug Manufacturers-General
2020-10-08,PFE,34.72,35.0,17857395,Healthcare,Drug Manufacturers-General
2020-10-09,PFE,34.94,34.91,23667465,Healthcare,Drug Manufacturers-General
2020-10-12,PFE,34.82,34.93,19413837,Healthcare,Drug Manufacturers-General
2020-10-13,PFE,34.79,35.01,21543233,Healthcare,Drug Manufacturers-General
2020-10-14,PFE,35.11,34.97,22124619,Healthcare,Drug Manufacturers-General
2020-10-15,PFE,34.75,34.68,16089205,Healthcare,Drug Manufacturers-General
2020-10-16,PFE,35.17,36.01,42993503,Healthcare,Drug Manufacturers-General
2020-10-19,PFE,36.45,35.86,31931352,Healthcare,Drug Manufacturers-General
2020-10-20,PFE,35.93,35.57,22384852,Healthcare,Drug Manufacturers-General
2020-10-21,PFE,35.44,35.18,18984859,Healthcare,Drug Manufacturers-General
2020-10-22,PFE,35.18,35.51,19243616,Healthcare,Drug Manufacturers-General
2020-10-23,PFE,35.99,36.22,30557884,Healthcare,Drug Manufacturers-General
2020-10-26,PFE,35.93,35.98,33783124,Healthcare,Drug Manufacturers-General
2020-10-27,PFE,35.14,35.51,36851529,Healthcare,Drug Manufacturers-General
2020-10-28,PFE,34.91,33.63,33857537,Healthcare,Drug Manufacturers-General
2020-10-29,PFE,33.66,33.47,27545341,Healthcare,Drug Manufacturers-General
2020-10-30,PFE,33.43,33.66,25631067,Healthcare,Drug Manufacturers-General
2020-11-02,PFE,34.09,34.37,21430666,Healthcare,Drug Manufacturers-General
2020-11-03,PFE,34.56,34.34,21636617,Healthcare,Drug Manufacturers-General
2020-11-04,PFE,35.16,35.42,40870536,Healthcare,Drug Manufacturers-General
2020-11-05,PFE,35.34,34.53,33926995,Healthcare,Drug Manufacturers-General
2020-11-06,PFE,34.53,34.54,23870676,Healthcare,Drug Manufacturers-General
2020-11-09,PFE,39.72,37.19,230153864,Healthcare,Drug Manufacturers-General
2020-11-10,PFE,38.38,36.7,80091668,Healthcare,Drug Manufacturers-General
2020-11-11,PFE,36.89,36.53,58980997,Healthcare,Drug Manufacturers-General
2020-11-12,PFE,36.32,35.63,46767877,Healthcare,Drug Manufacturers-General
2020-11-13,PFE,35.93,36.64,40175634,Healthcare,Drug Manufacturers-General
2020-11-16,PFE,35.92,35.42,75530167,Healthcare,Drug Manufacturers-General
2020-11-17,PFE,36.49,36.04,46984500,Healthcare,Drug Manufacturers-General
2020-11-18,PFE,36.93,36.32,63442700,Healthcare,Drug Manufacturers-General
2020-11-19,PFE,36.6,36.19,43261800,Healthcare,Drug Manufacturers-General
2020-11-20,PFE,36.7,36.7,60633800,Healthcare,Drug Manufacturers-General
2020-11-23,PFE,37.03,36.52,43673100,Healthcare,Drug Manufacturers-General
2020-11-24,PFE,36.13,36.6,42485300,Healthcare,Drug Manufacturers-General
2020-11-25,PFE,36.53,36.53,26955800,Healthcare,Drug Manufacturers-General
2020-11-27,PFE,36.78,37.23,25277000,Healthcare,Drug Manufacturers-General
2020-11-30,PFE,37.95,38.31,65425900,Healthcare,Drug Manufacturers-General
2020-12-01,PFE,39.4,39.41,72660800,Healthcare,Drug Manufacturers-General
2020-12-02,PFE,40.47,40.8,84347500,Healthcare,Drug Manufacturers-General
2020-12-03,PFE,40.98,40.09,68570100,Healthcare,Drug Manufacturers-General
2020-12-04,PFE,39.89,40.34,35368100,Healthcare,Drug Manufacturers-General
2020-12-07,PFE,40.66,41.25,48253700,Healthcare,Drug Manufacturers-General
2020-12-08,PFE,41.4,42.56,87039300,Healthcare,Drug Manufacturers-General
2020-12-09,PFE,43.07,41.85,86118500,Healthcare,Drug Manufacturers-General
2020-12-10,PFE,41.82,41.73,57749200,Healthcare,Drug Manufacturers-General
2020-12-11,PFE,41.97,41.12,60737000,Healthcare,Drug Manufacturers-General
2020-12-14,PFE,41.62,39.21,94809700,Healthcare,Drug Manufacturers-General
2020-12-15,PFE,39.06,38.71,66003300,Healthcare,Drug Manufacturers-General
2020-12-16,PFE,38.18,37.84,56515300,Healthcare,Drug Manufacturers-General
2020-12-17,PFE,37.83,38.03,52036400,Healthcare,Drug Manufacturers-General
2020-12-18,PFE,37.99,37.68,60259200,Healthcare,Drug Manufacturers-General
2020-12-21,PFE,37.28,37.38,40891800,Healthcare,Drug Manufacturers-General
2020-12-22,PFE,37.21,36.74,33634400,Healthcare,Drug Manufacturers-General
2020-12-23,PFE,37.01,37.44,36182000,Healthcare,Drug Manufacturers-General
2020-12-24,PFE,37.4,37.27,14790100,Healthcare,Drug Manufacturers-General
2020-12-28,PFE,37.36,36.82,26993700,Healthcare,Drug Manufacturers-General
2020-12-29,PFE,36.9,37.05,23152100,Healthcare,Drug Manufacturers-General
2020-12-30,PFE,37.03,36.74,24889800,Healthcare,Drug Manufacturers-General
2020-12-31,PFE,36.66,36.81,30796500,Healthcare,Drug Manufacturers-General
2021-01-04,PFE,36.87,36.81,33565700,Healthcare,Drug Manufacturers-General
2021-01-05,PFE,36.72,37.19,29909400,Healthcare,Drug Manufacturers-General
2021-01-06,PFE,36.83,36.87,34962500,Healthcare,Drug Manufacturers-General
2021-01-07,PFE,37.04,37.06,27809500,Healthcare,Drug Manufacturers-General
2021-01-08,PFE,37.16,37.13,33462400,Healthcare,Drug Manufacturers-General
2021-01-11,PFE,37.22,37.77,47326600,Healthcare,Drug Manufacturers-General
2021-01-12,PFE,37.7,37.18,47831100,Healthcare,Drug Manufacturers-General
2021-01-13,PFE,37.0,36.86,31027900,Healthcare,Drug Manufacturers-General
2021-01-14,PFE,36.78,36.75,30272000,Healthcare,Drug Manufacturers-General
2021-01-15,PFE,36.68,36.7,34287800,Healthcare,Drug Manufacturers-General
2021-01-19,PFE,36.76,36.73,33451300,Healthcare,Drug Manufacturers-General
2021-01-20,PFE,36.79,36.5,35400100,Healthcare,Drug Manufacturers-General
2021-01-21,PFE,36.39,36.48,33864100,Healthcare,Drug Manufacturers-General
2021-01-22,PFE,36.32,36.55,26271200,Healthcare,Drug Manufacturers-General
2021-01-25,PFE,36.55,37.28,31728500,Healthcare,Drug Manufacturers-General
2021-01-26,PFE,37.27,37.31,27718700,Healthcare,Drug Manufacturers-General
2021-01-27,PFE,36.99,36.24,50561200,Healthcare,Drug Manufacturers-General
2021-01-28,PFE,35.95,35.86,39466700,Healthcare,Drug Manufacturers-General
2021-01-29,PFE,36.88,35.9,60026600,Healthcare,Drug Manufacturers-General
2021-02-01,PFE,35.93,35.8,40395800,Healthcare,Drug Manufacturers-General
2021-02-02,PFE,35.76,34.99,84062400,Healthcare,Drug Manufacturers-General
2021-02-03,PFE,34.99,34.84,38524200,Healthcare,Drug Manufacturers-General
2021-02-04,PFE,34.81,34.89,34284900,Healthcare,Drug Manufacturers-General
2021-02-05,PFE,34.92,34.92,31645100,Healthcare,Drug Manufacturers-General
2021-02-08,PFE,34.96,34.82,31633900,Healthcare,Drug Manufacturers-General
2021-02-09,PFE,34.8,34.97,30170200,Healthcare,Drug Manufacturers-General
2021-02-10,PFE,35.0,34.74,29039900,Healthcare,Drug Manufacturers-General
2021-02-11,PFE,34.8,34.43,30845500,Healthcare,Drug Manufacturers-General
2021-02-12,PFE,34.44,34.72,25513100,Healthcare,Drug Manufacturers-General
2020-01-02,TSLA,84.9,86.05,47660500,Consumer Cyclical,Auto Manufacturers
2020-01-03,TSLA,88.1,88.6,88892500,Consumer Cyclical,Auto Manufacturers
2020-01-06,TSLA,88.09,90.31,50665000,Consumer Cyclical,Auto Manufacturers
2020-01-07,TSLA,92.28,93.81,89410500,Consumer Cyclical,Auto Manufacturers
2020-01-08,TSLA,94.74,98.43,155721500,Consumer Cyclical,Auto Manufacturers
2020-01-09,TSLA,99.42,96.27,142202000,Consumer Cyclical,Auto Manufacturers
2020-01-10,TSLA,96.36,95.63,64797500,Consumer Cyclical,Auto Manufacturers
2020-01-13,TSLA,98.7,104.97,132588000,Consumer Cyclical,Auto Manufacturers
2020-01-14,TSLA,108.85,107.58,144981000,Consumer Cyclical,Auto Manufacturers
2020-01-15,TSLA,105.95,103.7,86844000,Consumer Cyclical,Auto Manufacturers
2020-01-16,TSLA,98.75,102.7,108683500,Consumer Cyclical,Auto Manufacturers
2020-01-17,TSLA,101.52,102.1,68145500,Consumer Cyclical,Auto Manufacturers
2020-01-21,TSLA,106.05,109.44,89017500,Consumer Cyclical,Auto Manufacturers
2020-01-22,TSLA,114.38,113.91,156845000,Consumer Cyclical,Auto Manufacturers
2020-01-23,TSLA,112.85,114.44,98255000,Consumer Cyclical,Auto Manufacturers
2020-01-24,TSLA,114.13,112.96,71768000,Consumer Cyclical,Auto Manufacturers
2020-01-27,TSLA,108.4,111.6,68040500,Consumer Cyclical,Auto Manufacturers
2020-01-28,TSLA,113.7,113.38,58942500,Consumer Cyclical,Auto Manufacturers
2020-01-29,TSLA,115.14,116.2,89007500,Consumer Cyclical,Auto Manufacturers
2020-01-30,TSLA,126.48,128.16,145028500,Consumer Cyclical,Auto Manufacturers
2020-01-31,TSLA,128.0,130.11,78596500,Consumer Cyclical,Auto Manufacturers
2020-02-03,TSLA,134.74,156.0,236167500,Consumer Cyclical,Auto Manufacturers
2020-02-04,TSLA,176.59,177.41,304694000,Consumer Cyclical,Auto Manufacturers
2020-02-05,TSLA,164.65,146.94,242119000,Consumer Cyclical,Auto Manufacturers
2020-02-06,TSLA,139.98,149.79,199404000,Consumer Cyclical,Auto Manufacturers
2020-02-07,TSLA,146.11,149.61,85317500,Consumer Cyclical,Auto Manufacturers
2020-02-10,TSLA,160.0,154.26,123446000,Consumer Cyclical,Auto Manufacturers
2020-02-11,TSLA,153.76,154.88,58487500,Consumer Cyclical,Auto Manufacturers
2020-02-12,TSLA,155.57,153.46,60112500,Consumer Cyclical,Auto Manufacturers
2020-02-13,TSLA,148.37,160.8,131446500,Consumer Cyclical,Auto Manufacturers
2020-02-14,TSLA,157.44,160.01,78468500,Consumer Cyclical,Auto Manufacturers
2020-02-18,TSLA,168.32,171.68,81908500,Consumer Cyclical,Auto Manufacturers
2020-02-19,TSLA,184.7,183.48,127115000,Consumer Cyclical,Auto Manufacturers
2020-02-20,TSLA,182.39,179.88,88174500,Consumer Cyclical,Auto Manufacturers
2020-02-21,TSLA,181.4,180.2,71574000,Consumer Cyclical,Auto Manufacturers
2020-02-24,TSLA,167.8,166.76,75961000,Consumer Cyclical,Auto Manufacturers
2020-02-25,TSLA,169.8,159.98,86452500,Consumer Cyclical,Auto Manufacturers
2020-02-26,TSLA,156.5,155.76,70427500,Consumer Cyclical,Auto Manufacturers
2020-02-27,TSLA,146.0,135.8,121386000,Consumer Cyclical,Auto Manufacturers
2020-02-28,TSLA,125.94,133.6,122821000,Consumer Cyclical,Auto Manufacturers
2020-03-02,TSLA,142.25,148.72,100975000,Consumer Cyclical,Auto Manufacturers
2020-03-03,TSLA,161.0,149.1,128920000,Consumer Cyclical,Auto Manufacturers
2020-03-04,TSLA,152.79,149.9,75245000,Consumer Cyclical,Auto Manufacturers
2020-03-05,TSLA,144.75,144.91,54263500,Consumer Cyclical,Auto Manufacturers
2020-03-06,TSLA,138.0,140.7,63314500,Consumer Cyclical,Auto Manufacturers
2020-03-09,TSLA,121.08,121.6,85368500,Consumer Cyclical,Auto Manufacturers
2020-03-10,TSLA,131.89,129.07,77972000,Consumer Cyclical,Auto Manufacturers
2020-03-11,TSLA,128.04,126.85,66612500,Consumer Cyclical,Auto Manufacturers
2020-03-12,TSLA,116.18,112.11,94545500,Consumer Cyclical,Auto Manufacturers
2020-03-13,TSLA,119.0,109.32,113201500,Consumer Cyclical,Auto Manufacturers
2020-03-16,TSLA,93.9,89.01,102447500,Consumer Cyclical,Auto Manufacturers
2020-03-17,TSLA,88.0,86.04,119973000,Consumer Cyclical,Auto Manufacturers
2020-03-18,TSLA,77.8,72.24,118931000,Consumer Cyclical,Auto Manufacturers
2020-03-19,TSLA,74.94,85.53,150977500,Consumer Cyclical,Auto Manufacturers
2020-03-20,TSLA,87.64,85.51,141427500,Consumer Cyclical,Auto Manufacturers
2020-03-23,TSLA,86.72,86.86,82272500,Consumer Cyclical,Auto Manufacturers
2020-03-24,TSLA,95.46,101.0,114476000,Consumer Cyclical,Auto Manufacturers
2020-03-25,TSLA,109.05,107.85,106113500,Consumer Cyclical,Auto Manufacturers
2020-03-26,TSLA,109.48,105.63,86903500,Consumer Cyclical,Auto Manufacturers
2020-03-27,TSLA,101.0,102.87,71887000,Consumer Cyclical,Auto Manufacturers
2020-03-30,TSLA,102.05,100.43,59990500,Consumer Cyclical,Auto Manufacturers
2020-03-31,TSLA,100.25,104.8,88857500,Consumer Cyclical,Auto Manufacturers
2020-04-01,TSLA,100.8,96.31,66766000,Consumer Cyclical,Auto Manufacturers
2020-04-02,TSLA,96.21,90.89,99292000,Consumer Cyclical,Auto Manufacturers
2020-04-03,TSLA,101.9,96.0,112810500,Consumer Cyclical,Auto Manufacturers
2020-04-06,TSLA,102.24,103.25,74509000,Consumer Cyclical,Auto Manufacturers
2020-04-07,TSLA,109.0,109.09,89599000,Consumer Cyclical,Auto Manufacturers
2020-04-08,TSLA,110.84,109.77,63280000,Consumer Cyclical,Auto Manufacturers
2020-04-09,TSLA,112.42,114.6,68250000,Consumer Cyclical,Auto Manufacturers
2020-04-13,TSLA,118.03,130.19,112377000,Consumer Cyclical,Auto Manufacturers
2020-04-14,TSLA,139.79,141.98,152882500,Consumer Cyclical,Auto Manufacturers
2020-04-15,TSLA,148.4,145.97,117885000,Consumer Cyclical,Auto Manufacturers
2020-04-16,TSLA,143.39,149.04,103289500,Consumer Cyclical,Auto Manufacturers
2020-04-17,TSLA,154.46,150.78,65641000,Consumer Cyclical,Auto Manufacturers
2020-04-20,TSLA,146.54,149.27,73733000,Consumer Cyclical,Auto Manufacturers
2020-04-21,TSLA,146.02,137.34,101045500,Consumer Cyclical,Auto Manufacturers
2020-04-22,TSLA,140.8,146.42,71124000,Consumer Cyclical,Auto Manufacturers
2020-04-23,TSLA,145.52,141.13,66183500,Consumer Cyclical,Auto Manufacturers
2020-04-24,TSLA,142.16,145.03,66188000,Consumer Cyclical,Auto Manufacturers
2020-04-27,TSLA,147.52,159.75,103407000,Consumer Cyclical,Auto Manufacturers
2020-04-28,TSLA,159.13,153.82,76110000,Consumer Cyclical,Auto Manufacturers
2020-04-29,TSLA,158.03,160.1,81080000,Consumer Cyclical,Auto Manufacturers
2020-04-30,TSLA,171.04,156.38,142359500,Consumer Cyclical,Auto Manufacturers
2020-05-01,TSLA,151.0,140.26,162659000,Consumer Cyclical,Auto Manufacturers
2020-05-04,TSLA,140.2,152.24,96185500,Consumer Cyclical,Auto Manufacturers
2020-05-05,TSLA,157.96,153.64,84958500,Consumer Cyclical,Auto Manufacturers
2020-05-06,TSLA,155.3,156.52,55616000,Consumer Cyclical,Auto Manufacturers
2020-05-07,TSLA,155.44,156.01,57638500,Consumer Cyclical,Auto Manufacturers
2020-05-08,TSLA,158.75,163.88,80650500,Consumer Cyclical,Auto Manufacturers
2020-05-11,TSLA,158.1,162.26,82598000,Consumer Cyclical,Auto Manufacturers
2020-05-12,TSLA,165.4,161.88,79534500,Consumer Cyclical,Auto Manufacturers
2020-05-13,TSLA,164.17,158.19,95327500,Consumer Cyclical,Auto Manufacturers
2020-05-14,TSLA,156.0,160.67,68411000,Consumer Cyclical,Auto Manufacturers
2020-05-15,TSLA,158.07,159.83,52592000,Consumer Cyclical,Auto Manufacturers
2020-05-18,TSLA,165.56,162.73,58490500,Consumer Cyclical,Auto Manufacturers
2020-05-19,TSLA,163.03,161.6,48182500,Consumer Cyclical,Auto Manufacturers
2020-05-20,TSLA,164.1,163.11,36546500,Consumer Cyclical,Auto Manufacturers
2020-05-21,TSLA,163.2,165.52,61273000,Consumer Cyclical,Auto Manufacturers
2020-05-22,TSLA,164.43,163.38,49937500,Consumer Cyclical,Auto Manufacturers
2020-05-26,TSLA,166.9,163.77,40448500,Consumer Cyclical,Auto Manufacturers
2020-05-27,TSLA,164.17,164.05,57747500,Consumer Cyclical,Auto Manufacturers
2020-05-28,TSLA,162.7,161.16,36278000,Consumer Cyclical,Auto Manufacturers
2020-05-29,TSLA,161.75,167.0,59062500,Consumer Cyclical,Auto Manufacturers
2020-06-01,TSLA,171.6,179.62,74697500,Consumer Cyclical,Auto Manufacturers
2020-06-02,TSLA,178.94,176.31,67828000,Consumer Cyclical,Auto Manufacturers
2020-06-03,TSLA,177.62,176.59,39747500,Consumer Cyclical,Auto Manufacturers
2020-06-04,TSLA,177.98,172.88,44438500,Consumer Cyclical,Auto Manufacturers
2020-06-05,TSLA,175.57,177.13,39059500,Consumer Cyclical,Auto Manufacturers
2020-06-08,TSLA,183.8,189.98,70873500,Consumer Cyclical,Auto Manufacturers
2020-06-09,TSLA,188.0,188.13,56941000,Consumer Cyclical,Auto Manufacturers
2020-06-10,TSLA,198.38,205.01,92817000,Consumer Cyclical,Auto Manufacturers
2020-06-11,TSLA,198.04,194.57,79582500,Consumer Cyclical,Auto Manufacturers
2020-06-12,TSLA,196.0,187.06,83817000,Consumer Cyclical,Auto Manufacturers
2020-06-15,TSLA,183.56,198.18,78486000,Consumer Cyclical,Auto Manufacturers
2020-06-16,TSLA,202.37,196.43,70255500,Consumer Cyclical,Auto Manufacturers
2020-06-17,TSLA,197.54,198.36,49454000,Consumer Cyclical,Auto Manufacturers
2020-06-18,TSLA,200.6,200.79,48759500,Consumer Cyclical,Auto Manufacturers
2020-06-19,TSLA,202.56,200.18,43398500,Consumer Cyclical,Auto Manufacturers
2020-06-22,TSLA,199.99,198.86,31812000,Consumer Cyclical,Auto Manufacturers
2020-06-23,TSLA,199.78,200.36,31826500,Consumer Cyclical,Auto Manufacturers
2020-06-24,TSLA,198.82,192.17,54798000,Consumer Cyclical,Auto Manufacturers
2020-06-25,TSLA,190.85,197.2,46272500,Consumer Cyclical,Auto Manufacturers
2020-06-26,TSLA,198.96,191.95,44274500,Consumer Cyclical,Auto Manufacturers
2020-06-29,TSLA,193.8,201.87,45132000,Consumer Cyclical,Auto Manufacturers
